,X,Y,Vel,Cov, 
2021,51.3656,791.935,2100.24,0,
2022,50.8037,793.375,2004.08,0,
2023,51.4804,794.286,1954.78,0,
2024,52.0316,794.576,1941.79,0,
2025,51.6535,796.83,1814.21,0,
2026,50.8537,787.131,2325.26,0,
2027,52.2201,789.741,2188.76,0,
2028,42.295,785.01,3245.92,0,
2029,40.934,786.017,3574.05,0,
2030,51.914,793.17,2019.89,0,
2031,57.06,797.685,1919.84,0,
2032,49.0125,790.382,2265.79,0,
2033,51.1523,790.145,2194.49,0,
2034,48.0234,789.779,2376.89,0,
2035,48.6476,789.848,2329.02,0,
2036,51.8092,790.231,2177.23,0,
2037,53.2729,794.682,1945.87,0,
2038,50.9152,789.676,2231.7,0,
2039,52.0141,790.88,2148.74,0,
2040,50.3736,789.031,2277.91,0,
2041,51.2333,789.149,2241.88,0,
2042,53.4001,789.493,2170.65,0,
2043,54.6541,788.697,2177.05,0,
2044,52.1818,788.592,2235.84,0,
2045,53.824,792.905,2039.3,0,
2046,51.9442,792.421,2060.9,0,
2047,52.7428,794.153,1964.56,0,
2048,52.8959,795.382,1914.18,0,
2049,52.8373,789.873,2167.39,0,
2050,56.3373,795.275,1960.8,0,
2051,53.6712,796.271,1896.61,0,
2052,51.9935,796.378,1846.49,0,
2053,56.8259,795.822,1951.58,0,
2054,53.6818,799.276,1852.69,0,
2055,53.0638,796.007,1890.55,0,
2056,53.6481,796.997,1879.16,0,
2057,54.1746,797.335,1884.98,0,
2058,53.4372,798.292,1851.64,0,
2059,52.9886,797.888,1842.38,0,
2060,52.4272,797.952,1819.59,0,
2061,52.0393,798.361,1792.73,0,
2062,50.9387,797.441,1762.79,0,
2063,50.7778,796.43,1796.21,0,
2064,51.822,797.327,1805.64,0,
2065,51.0608,795.768,1841.02,0,
2066,51.7366,795.755,1864.45,0,
2067,55.5005,796.163,1932.56,0,
2068,54.3485,799.276,1865.89,0,
2069,56.1895,793.002,2026.35,0,
2070,56.0207,796.636,1928.43,0,
2071,54.1123,798.021,1873.15,0,
2072,54.7722,797.061,1902.77,0,
2073,54.7984,798.961,1879.19,0,
2074,54.7014,798.343,1883.02,0,
2075,55.4502,799.235,1888.72,0,
2076,56.551,799.16,1903.67,0,
2077,55.2685,797.412,1904.94,0,
2078,54.2834,795.945,1920.35,0,
2079,54.858,796.397,1918.52,0,
2080,53.928,794.632,1959.26,0,
2081,57.4396,795.683,1956.51,0,
2082,54.4033,795.274,1946.25,0,
2083,55.1259,795.013,1959.39,0,
2084,45.4471,787.649,2755.57,0,
2085,51.8814,789.129,2222.03,0,
2086,50.8403,788.8,2272.21,0,
2087,49.8633,788.772,2302.5,0,
2088,55.5588,793.332,2017.73,0,
2089,53.0567,790.505,2143.01,0,
2090,52.6445,791.023,2128.19,0,
2091,52.6922,793.504,2006.69,0,
2092,55.0479,793.035,2028.37,0,
2093,56.0009,798.844,1898.3,0,
2094,48.4808,788.776,2404.17,0,
2095,47.5419,790.19,2382.04,0,
2096,46.2844,788.929,2572.4,0,
2097,47.8834,789.138,2420.51,0,
2098,47.3808,787.287,2553.95,0,
2099,49.6352,787.729,2374.6,0,
2100,56.3234,787.033,2185.98,0,
2101,52.9424,787.791,2235.85,0,
2102,54.1099,792.168,2064.13,0,
2103,52.9699,791.651,2093.25,0,
2104,55.9076,798.236,1902.54,0,
2105,57.667,799.217,1909.04,0,
2106,54.7704,790.994,2104.93,0,
2107,57.6778,795.093,1969.51,0,
2108,46.2049,787.783,2655.86,0,
2109,47.3643,788.95,2481.68,0,
2110,48.2996,785.261,2510.46,0,
2111,47.8247,786.835,2524.12,0,
2112,46.5025,788.333,2583.53,0,
2113,47.1285,785.867,2611.95,0,
2114,48.8673,787.649,2431.02,0,
2115,47.6224,787.941,2508.04,0,
2116,48.5495,786.983,2472.18,0,
2117,48.3841,788.155,2447.35,0,
2118,48.3355,785.896,2506.37,0,
2119,48.8595,786.386,2462.3,0,
2120,52.2983,785.553,2294.87,0,
2121,51.83,787.976,2263.37,0,
2122,52.3421,787.504,2259.54,0,
2123,51.1548,787.858,2295.13,0,
2124,53.4279,787.577,2225.85,0,
2125,49.6083,786.354,2409.33,0,
2126,50.0662,787.031,2369.48,0,
2127,53.6527,786.099,2248.11,0,
2128,54.8464,789.286,2155.35,0,
2129,50.4847,785.064,2367.48,0,
2130,51.3931,786.6,2311.82,0,
2131,53.4165,788.863,2195.62,0,
2132,53.6893,790.536,2133.67,0,
2133,55.5037,789.423,2145.72,0,
2134,53.9453,789.927,2149.2,0,
2135,55.9762,788.96,2152.44,0,
2136,56.1943,790.351,2116.92,0,
2137,56.1679,792.474,2049.04,0,
2138,55.1549,788.107,2181.81,0,
2139,55.8196,788.232,2169.23,0,
2140,53.9494,787.888,2209.94,0,
2141,56.3477,787.74,2173.55,0,
2142,57.7008,789.045,2135.19,0,
2143,57.7621,796.14,1948.51,0,
2144,56.3,797.743,1912.54,0,
2145,57.271,796.998,1932.61,0,
2146,55.6485,795.45,1950.88,0,
2147,57.6551,794.044,1998.32,0,
2148,55.631,793.973,1998.6,0,
2149,57.2909,793.423,2014.16,0,
2150,57.3325,794.586,1982.6,0,
2151,57.7621,796.807,1940.54,0,
2152,56.6574,796.471,1937.51,0,
2153,56.6056,794.629,1980.08,0,
2154,55.5985,791.635,2071.04,0,
2155,56.2805,794.09,1997.01,0,
2156,56.6432,793.427,2012.47,0,
2157,54.3827,794.039,1985.93,0,
2158,57.6363,792.929,2031.83,0,
2159,54.3605,793.377,2017.74,0,
2160,53.1404,792.968,2036.32,0,
2161,54.0259,791.036,2109.03,0,
2162,49.9965,788.266,2324.49,0,
2163,50.7286,788.295,2297.18,0,
2164,50.4073,789.528,2259.24,0,
2165,49.5097,789.144,2305.35,0,
2166,52.2064,786.855,2279.61,0,
2167,49.8657,785.78,2397.17,0,
2168,56.6561,785.065,2202.78,0,
2169,57.1408,787.935,2165.49,0,
2170,56.5673,789.124,2142.46,0,
2171,55.0015,790.413,2125.89,0,
2172,54.7139,792.075,2064.66,0,
2173,56.7,789.799,2127.36,0,
2174,55.6046,792.239,2056.61,0,
2175,49.8804,784.799,2392.34,0,
2176,50.5402,785.667,2365.04,0,
2177,51.9865,784.762,2308.47,0,
2178,53.3394,786.622,2249.21,0,
2179,57.2038,788.59,2147.67,0,
2180,57.3365,789.849,2122.78,0,
2181,57.6361,790.604,2105.9,0,
2182,57.1943,791.921,2067.66,0,
2183,49.4456,785.177,2417.46,0,
2184,50.9483,784.815,2345.29,0,
2185,51.497,785.026,2323.3,0,
2186,51.2017,785.941,2330.94,0,
2187,53.0101,784.818,2277.96,0,
2188,52.465,785.029,2293.74,0,
2189,51.6949,785.55,2316.32,0,
2190,52.708,786.465,2267.82,0,
2191,52.6823,785.875,2274.75,0,
2192,53.463,785.153,2262.3,0,
2193,53.3018,785.687,2261.69,0,
2194,55.5088,784.783,2212.03,0,
2195,54.1402,787.05,2220.59,0,
2196,54.2815,786.092,2233.52,0,
2197,54.3366,787.539,2209.91,0,
2198,54.5459,785.412,2232.48,0,
2199,56.4993,785.653,2200.94,0,
2200,53.5905,787.046,2231.85,0,
2201,54.5179,786.619,2220.06,0,
2202,54.024,788.493,2194.16,0,
2203,52.8564,788.473,2222.35,0,
2204,55.083,786.911,2206.16,0,
2205,54.9119,787.554,2199.26,0,
2206,54.0782,784.885,2247.34,0,
2207,55.6952,786.637,2199.23,0,
2208,57.6379,787.223,2175.35,0,
2209,56.3889,790.976,2094.11,0,
2210,57.1942,791.179,2089.16,0,
2211,56.0839,791.482,2076.46,0,
2212,56.5251,792.064,2064.35,0,
2213,55.1154,792.47,2049.82,0,
2214,55.0671,791.499,2080.13,0,
2215,55.8197,785.898,2205.6,0,
2216,57.1165,786.644,2185.25,0,
2217,55.2473,785.31,2216.67,0,
2218,57.6894,785.415,2197.23,0,
2219,56.238,784.783,2207.4,0,
2220,57.3248,784.831,2200.0,0,
2221,57.168,786.003,2194.46,0,
2222,49.273,795.158,1828.7,0,
2223,49.7404,796.137,1769.64,0,
2224,6.373,793.91,2189.06,1,
2225,6.49078,792.634,2700.43,1,
2226,5.69692,794.235,2027.61,1,
2227,6.35197,793.129,2518.1,1,
2228,4.91409,793.737,2224.28,1,
2229,5.92013,793.138,2508.05,1,
2230,5.9117,794.692,1851.12,1,
2231,5.0836,794.705,1863.98,1,
2232,5.19799,793.345,2398.17,1,
2233,5.20922,792.844,2603.1,1,
2234,6.46229,794.795,1805.89,1,
2235,6.21582,795.762,1405.19,1,
2236,5.15998,791.718,3097.91,1,
2237,5.87263,791.799,3099.79,1,
2238,6.03428,792.378,2814.25,1,
2239,6.9281,791.472,3376.24,1,
2240,7.84942,791.921,3200.98,1,
2241,7.21737,790.904,3618.95,1,
2242,2.74157,789.464,2796.21,0,
2243,4.039,789.611,3143.42,0,
2244,2.51104,788.924,2744.67,0,
2245,3.33617,788.207,2974.1,0,
2246,1.96853,788.736,2623.66,0,
2247,1.70893,787.737,2590.99,0,
2248,2.49135,787.958,2742.48,0,
2249,2.0164,788.151,2651.59,0,
2250,20.0062,790.715,4962.58,1,
2251,19.9765,793.746,3826.78,1,
2252,-1.4039,793.226,1712.28,0,
2253,-1.98905,792.303,1712.84,0,
2254,5.12756,790.43,3556.66,1,
2255,6.47391,789.54,3982.39,1,
2256,4.50379,789.487,3348.87,0,
2257,5.9508,789.779,3817.21,1,
2258,4.27298,788.42,3255.55,0,
2259,5.22685,788.1,3548.02,0,
2260,8.6061,785.258,4642.66,0,
2261,11.4726,785.005,5650.54,0,
2262,10.6322,786.093,5381.42,0,
2263,10.3872,784.879,5255.85,0,
2264,-1.9499,790.296,1838.74,0,
2265,-2.46947,791.326,1733.7,0,
2266,3.50237,787.472,3014.63,0,
2267,4.44777,787.828,3299.6,0,
2268,4.9122,787.729,3453.48,0,
2269,4.6608,788.823,3377.37,0,
2270,5.10936,787.308,3518.21,0,
2271,5.62019,787.859,3660.06,0,
2272,4.99058,786.728,3474.55,0,
2273,5.43879,786.491,3635.46,0,
2274,6.02796,788.066,3807.75,0,
2275,5.56049,788.925,3681.86,0,
2276,6.4406,787.691,3937.8,0,
2277,6.52135,788.927,4012.19,0,
2278,-5.25543,792.759,1432.51,0,
2279,-4.66081,794.058,1325.99,0,
2280,13.2081,788.561,5159.71,1,
2281,14.3637,788.549,5337.32,1,
2282,17.0504,789.892,5172.17,1,
2283,18.0537,790.246,5185.39,1,
2284,18.9002,789.428,5584.71,1,
2285,19.267,790.599,5046.95,1,
2286,20.5522,789.472,5705.11,1,
2287,18.9749,791.317,4809.26,1,
2288,19.4063,792.49,4348.92,1,
2289,18.0221,792.238,4577.98,1,
2290,20.6445,790.246,5184.43,1,
2291,19.493,791.799,4619.18,1,
2292,20.0155,792.957,4092.77,1,
2293,18.5649,793.557,4083.09,1,
2294,19.9191,789.119,5827.38,1,
2295,26.3012,791.689,3872.15,1,
2296,20.1444,791.499,4687.04,1,
2297,21.1939,793.839,3471.38,1,
2298,21.5089,790.701,4922.44,1,
2299,20.7539,791.907,4425.85,1,
2300,23.8248,790.989,4479.58,1,
2301,23.306,794.313,2825.64,1,
2302,21.48,791.577,4473.19,1,
2303,21.7006,794.363,3184.21,1,
2304,22.1736,792.157,4094.74,1,
2305,23.5937,793.214,3331.97,1,
2306,20.4141,788.189,6166.46,1,
2307,20.0008,788.491,6004.89,1,
2308,21.4268,794.964,3021.3,1,
2309,20.5775,794.134,3504.14,1,
2310,23.172,793.634,3147.96,1,
2311,24.6534,793.957,2774.01,1,
2312,20.3237,787.613,6403.24,0,
2313,22.8049,789.138,5714.27,1,
2314,22.4856,793.536,3329.26,1,
2315,23.7843,794.723,2558.83,1,
2316,22.0248,792.98,3731.21,1,
2317,23.5127,792.459,3717.7,1,
2318,23.5398,795.421,2353.83,1,
2319,22.7279,794.648,2810.76,1,
2320,23.0793,791.101,4481.56,1,
2321,25.0272,791.397,4136.07,1,
2322,22.9191,791.926,4092.05,1,
2323,24.6569,792.764,3420.68,1,
2324,22.6738,790.615,4900.22,1,
2325,24.1873,792.213,3733.81,1,
2326,21.1283,789.038,5947.98,1,
2327,30.9313,789.522,5054.68,1,
2328,25.6053,791.955,3785.26,1,
2329,25.4438,794.015,2691.0,1,
2330,20.709,787.27,6598.06,0,
2331,29.8932,787.385,6642.16,1,
2332,24.0332,790.366,4862.86,1,
2333,25.1648,790.699,4535.1,1,
2334,22.9277,788.585,6099.88,1,
2335,31.1418,790.866,4156.39,1,
2336,25.8022,790.477,4606.27,1,
2337,25.8519,793.359,2979.8,1,
2338,25.6541,794.832,2348.76,1,
2339,24.3773,794.603,2516.99,1,
2340,25.9043,789.74,5049.25,1,
2341,29.7702,791.817,3526.49,1,
2342,26.3605,790.909,4285.95,1,
2343,27.0457,792.752,3147.83,1,
2344,26.5585,787.181,6851.24,1,
2345,26.9791,790.61,4427.13,1,
2346,27.7481,784.79,7571.09,0,
2347,26.881,787.789,6388.07,1,
2348,28.6458,791.095,3969.72,1,
2349,27.5734,791.632,3803.91,1,
2350,30.1875,793.196,2902.33,1,
2351,27.5154,790.942,4165.8,1,
2352,28.475,793.458,2788.93,1,
2353,27.623,793.026,2959.52,1,
2354,28.1744,790.606,4295.66,1,
2355,28.2492,791.782,3672.86,1,
2356,28.7561,789.436,5164.6,1,
2357,30.5244,789.075,5425.23,1,
2358,17.2919,788.654,5716.37,1,
2359,18.7579,788.221,6014.94,1,
2360,-2.30047,788.264,1905.99,0,
2361,-2.64127,787.152,1909.31,0,
2362,-2.58275,789.2,1849.51,0,
2363,-4.43548,787.886,1735.89,0,
2364,-4.16102,790.103,1658.6,0,
2365,-3.75258,788.904,1752.28,0,
2366,-3.26283,787.872,1831.96,0,
2367,-3.2536,788.481,1812.76,0,
2368,-5.77757,788.216,1647.89,0,
2369,-5.0934,787.618,1695.61,0,
2370,-6.40873,787.901,1623.8,0,
2371,-5.86762,786.709,1669.74,0,
2372,-7.60296,787.713,1579.49,0,
2373,-8.72673,787.382,1553.73,0,
2374,-6.82852,786.81,1626.53,0,
2375,-3.65391,785.371,1842.2,0,
2376,-7.32776,789.007,1550.62,0,
2377,-7.39542,787.011,1599.58,0,
2378,-9.10959,789.875,1480.88,0,
2379,-8.5048,788.607,1531.74,0,
2380,-8.41144,789.833,1495.29,0,
2381,-4.75802,786.2,1748.23,0,
2382,-3.02963,785.379,1915.8,0,
2383,-6.69181,785.171,1638.08,0,
2384,-4.7199,784.859,1769.89,0,
2385,-8.08998,789.165,1525.71,0,
2386,-10.2242,788.593,1505.83,0,
2387,-9.13143,788.74,1514.92,0,
2388,-11.6358,784.883,1540.86,0,
2389,-8.04163,790.475,1479.74,0,
2390,-9.41476,789.34,1494.28,0,
2391,-8.26394,791.88,1408.14,0,
2392,-10.1194,790.472,1444.74,0,
2393,-9.55706,788.269,1518.99,0,
2394,-11.6441,788.849,1487.52,0,
2395,-11.341,788.322,1504.39,0,
2396,-9.39338,787.603,1536.4,0,
2397,-8.26378,787.915,1554.86,0,
2398,-11.1887,786.846,1524.43,0,
2399,-8.79627,785.315,1571.83,0,
2400,-9.67256,791.427,1411.63,0,
2401,-9.64406,792.07,1381.16,0,
2402,-7.81506,786.446,1593.09,0,
2403,-9.90817,787.071,1536.66,0,
2404,-9.17891,790.999,1435.16,0,
2405,-10.3735,793.177,1324.1,0,
2406,-8.48944,791.104,1440.71,0,
2407,-8.9249,792.419,1371.49,0,
2408,-10.3267,792.432,1360.87,0,
2409,-10.2779,791.089,1419.11,0,
2410,-8.92258,793.201,1326.43,0,
2411,-10.5847,795.989,1196.86,0,
2412,-10.1339,789.27,1487.25,0,
2413,-11.259,789.947,1454.34,0,
2414,-11.7167,785.881,1537.86,0,
2415,-10.5389,787.328,1524.14,0,
2416,-10.8557,792.039,1378.11,0,
2417,-11.6153,790.615,1430.5,0,
2418,-11.1578,793.571,1305.94,0,
2419,-11.7451,791.569,1389.65,0,
2420,-11.36,791.115,1407.05,0,
2421,-11.6441,789.47,1470.84,0,
2422,-8.95628,786.083,1563.8,0,
2423,-7.67197,785.236,1607.22,0,
2424,-10.6912,788.184,1511.43,0,
2425,-11.6973,787.438,1514.38,0,
2426,-9.87918,785.179,1553.04,0,
2427,-10.6617,785.853,1542.33,0,
2428,-10.1447,795.482,1218.51,0,
2429,-9.71225,786.32,1549.54,0,
2430,-8.18368,784.963,1589.43,0,
2431,-9.3317,784.902,1562.41,0,
2432,-5.75303,785.419,1687.38,0,
2433,-7.52609,785.836,1609.84,0,
2434,-7.11365,784.823,1622.58,0,
2435,-6.10975,784.898,1662.54,0,
2436,-6.05716,786.101,1665.75,0,
2437,-11.208,786.198,1534.86,0,
2438,-11.3521,785.261,1540.86,0,
2439,-10.8058,785.204,1543.88,0,
2440,-11.6926,793.246,1327.75,0,
2441,-9.68853,793.597,1306.24,0,
2442,-11.1244,794.408,1266.88,0,
2443,4.13993,786.035,3177.18,0,
2444,3.84978,784.858,3117.7,0,
2445,4.38975,785.322,3242.87,0,
2446,-7.47605,797.955,1057.96,0,
2447,-8.59947,796.887,1143.32,0,
2448,-10.7119,798.55,1130.87,0,
2449,-11.3809,799.694,1129.21,0,
2450,-0.697586,796.637,1258.5,1,
2451,-1.65455,795.797,1289.87,1,
2452,28.8492,795.205,2173.12,1,
2453,27.7581,795.345,2012.65,1,
2454,28.0451,793.86,2653.52,1,
2455,28.1871,792.908,2999.71,1,
2456,27.5625,793.632,2763.47,1,
2457,28.5209,792.37,3281.93,1,
2458,26.9896,793.891,2668.4,1,
2459,26.5523,793.347,2926.45,1,
2460,29.2708,792.427,3232.1,1,
2461,29.5438,793.11,2935.83,1,
2462,29.1971,794.19,2461.19,1,
2463,29.0817,793.602,2715.61,1,
2464,29.4168,791.073,3965.0,1,
2465,30.6486,792.688,3104.16,1,
2466,29.8341,790.374,4472.04,1,
2467,30.5043,791.993,3433.34,1,
2468,27.4038,789.033,5459.66,1,
2469,32.4535,788.414,6071.15,1,
2470,29.9186,789.084,5407.75,1,
2471,31.6852,789.362,5236.53,1,
2472,27.545,789.653,5038.67,1,
2473,30.5206,788.514,5831.97,1,
2474,32.2864,791.412,3899.05,1,
2475,30.6721,790.32,4545.5,1,
2476,29.4876,789.585,5000.16,1,
2477,29.5929,788.07,6230.89,1,
2478,28.1758,789.942,4812.15,1,
2479,28.5274,788.673,5712.9,1,
2480,27.0073,789.985,4859.04,1,
2481,28.5017,786.434,7164.89,1,
2482,28.9339,788.081,6190.2,1,
2483,28.9315,786.852,6969.49,1,
2484,32.9989,787.373,6189.18,1,
2485,31.4441,788.059,6218.59,1,
2486,33.2346,789.227,5490.14,1,
2487,32.6603,786.048,6267.02,0,
2488,27.8864,786.788,7106.59,1,
2489,33.8778,786.318,5871.18,0,
2490,33.956,789.347,5468.92,1,
2491,34.1404,790.035,5086.01,1,
2492,32.9508,789.921,5039.86,1,
2493,32.4164,787.634,6366.1,1,
2494,35.7004,788.364,5363.27,0,
2495,28.6281,787.486,6609.98,1,
2496,27.5626,787.879,6290.26,1,
2497,36.1314,785.213,5039.41,0,
2498,34.0214,788.077,5876.8,1,
2499,34.3205,788.838,5843.01,1,
2500,33.4233,787.99,6078.53,1,
2501,33.1458,786.628,6124.78,0,
2502,34.4592,787.58,5716.83,0,
2503,37.1781,785.248,4708.82,0,
2504,36.655,784.879,4871.31,0,
2505,34.4337,786.793,5674.24,0,
2506,35.6016,784.884,5204.21,0,
2507,35.8662,786.662,5168.76,0,
2508,27.9783,787.398,6668.19,1,
2509,26.4505,788.391,6027.89,1,
2510,25.5763,787.653,6524.21,1,
2511,29.0751,785.335,7338.11,1,
2512,29.5375,786.763,6971.93,1,
2513,33.001,788.631,5965.45,1,
2514,31.8634,787.422,6517.01,1,
2515,31.6056,786.7,6576.54,1,
2516,27.8059,788.559,5818.57,1,
2517,26.4908,789.547,5153.22,1,
2518,24.169,789.265,5480.56,1,
2519,25.4989,786.546,7130.5,1,
2520,26.73,788.954,5542.66,1,
2521,24.9002,787.609,6550.12,1,
2522,25.874,787.161,6870.5,1,
2523,26.8287,786.651,7240.1,1,
2524,26.4558,786.094,7431.56,1,
2525,24.7648,789.598,5251.43,1,
2526,21.2814,787.455,6552.07,0,
2527,24.7844,785.001,7751.0,1,
2528,24.9813,786.58,7093.88,1,
2529,23.7141,786.917,6976.38,1,
2530,28.1268,785.053,7516.18,1,
2531,30.5411,787.363,6651.14,1,
2532,30.1273,784.888,6997.89,0,
2533,32.8149,785.283,6207.8,0,
2534,33.9375,785.414,5823.43,0,
2535,32.2987,784.874,6348.84,0,
2536,33.3601,784.959,6012.55,0,
2537,28.5428,785.882,7424.67,1,
2538,30.5354,786.057,6894.01,1,
2539,30.8808,786.662,6752.95,1,
2540,31.2147,784.993,6674.55,0,
2541,29.8402,786.137,7048.82,1,
2542,29.6258,785.411,7137.41,1,
2543,30.6857,785.331,6861.08,0,
2544,31.9733,786.081,6460.06,0,
2545,31.7633,785.316,6493.08,0,
2546,27.9591,785.599,7532.21,1,
2547,28.8474,784.813,7426.61,0,
2548,27.458,785.872,7544.66,1,
2549,26.623,785.109,7682.04,1,
2550,27.4265,786.509,7315.22,1,
2551,25.8106,786.009,7428.99,1,
2552,25.4822,785.321,7737.82,1,
2553,27.019,784.79,7626.36,0,
2554,26.8651,785.646,7640.34,1,
2555,25.8853,784.87,7730.55,1,
2556,32.1358,795.542,2086.6,1,
2557,32.4086,794.555,2445.84,1,
2558,33.3981,794.434,2683.21,1,
2559,33.6346,793.431,3089.26,1,
2560,32.9918,794.806,2418.94,1,
2561,32.2156,793.99,2638.01,1,
2562,33.6722,792.809,3346.44,1,
2563,34.5814,793.369,3335.6,1,
2564,30.3168,794.336,2434.9,1,
2565,31.225,793.6,2772.37,1,
2566,35.9554,789.271,5358.17,1,
2567,35.8624,787.833,5270.04,0,
2568,35.299,789.379,5556.31,1,
2569,35.2066,788.369,5545.92,1,
2570,38.2573,786.12,4360.1,0,
2571,37.0908,785.934,4737.88,0,
2572,37.6218,786.414,4584.39,0,
2573,36.1295,785.793,5048.19,0,
2574,35.7427,786.096,5181.64,0,
2575,34.515,785.005,5594.4,0,
2576,35.0853,785.339,5374.39,0,
2577,37.4269,787.171,4664.05,0,
2578,36.5657,786.145,4926.72,0,
2579,44.4582,785.18,2952.4,0,
2580,43.3869,786.413,3066.86,0,
2581,46.0394,785.159,2732.52,0,
2582,46.6608,787.17,2631.42,0,
2583,45.4703,784.85,2798.16,0,
2584,44.6534,786.078,2903.28,0,
2585,46.0754,785.707,2727.44,0,
2586,44.6385,786.679,2896.89,0,
2587,44.0722,786.906,2989.06,0,
2588,45.1502,785.799,2847.69,0,
2589,45.0485,785.202,2865.36,0,
2590,46.5382,784.859,2673.4,0,
2591,47.116,785.192,2615.54,0,
2592,46.5867,786.082,2674.8,0,
2593,48.8155,784.928,2463.52,0,
2594,47.6891,786.194,2547.07,0,
2595,47.6406,784.883,2562.46,0,
2596,43.8986,787.497,3005.93,0,
2597,42.8599,786.784,3168.78,0,
2598,40.6395,785.312,3625.47,0,
2599,41.8162,785.332,3393.46,0,
2600,55.2599,798.008,1896.81,0,
2601,55.8744,797.221,1915.28,0,
2602,57.5511,798.16,1914.44,0,
2603,57.2177,798.826,1909.04,0,
2604,45.2631,786.958,2801.4,0,
2605,45.7357,786.553,2754.09,0,
2606,57.6363,792.263,2049.66,0,
2607,54.513,789.845,2143.44,0,
2608,55.5891,790.139,2129.47,0,
2609,19.5653,788.269,6059.07,1,
2610,19.8089,787.449,6452.47,0,
2611,19.1906,788.544,5935.29,1,
2612,18.9206,787.729,6262.97,1,
2613,19.3591,789.123,5782.79,1,
2614,18.2936,789.042,5658.16,1,
2615,19.6902,786.952,6706.58,0,
2616,19.7626,785.98,7191.74,1,
2617,19.1592,786.792,6760.0,0,
2618,19.8122,785.337,7623.74,1,
2619,21.8861,784.832,7815.67,1,
2620,23.3784,787.501,6639.05,1,
2621,21.0666,785.27,7816.07,1,
2622,21.8843,788.307,6224.47,1,
2623,23.6828,785.481,7640.13,1,
2624,21.4268,785.885,7456.85,1,
2625,21.6342,786.982,6806.38,1,
2626,23.5451,788.205,6258.17,1,
2627,21.1721,786.399,7032.66,1,
2628,22.605,785.204,7747.45,1,
2629,22.4074,788.116,6347.31,1,
2630,22.6315,787.499,6611.59,1,
2631,24.1355,788.523,5972.92,1,
2632,22.7858,790.088,5202.17,1,
2633,23.3543,784.922,7712.58,1,
2634,22.6169,786.322,7199.19,1,
2635,24.3837,785.56,7619.12,1,
2636,24.559,786.283,7235.99,1,
2637,23.3143,786.266,7246.75,1,
2638,24.7326,788.213,6146.24,1,
2639,25.3479,788.668,5896.22,1,
2640,24.6851,790.249,4877.87,1,
2641,23.6925,789.745,5241.22,1,
2642,22.0652,790.417,5047.42,1,
2643,22.1401,789.391,5643.5,1,
2644,21.3904,787.992,6301.98,1,
2645,21.7398,789.029,5930.89,1,
2646,-4.38606,788.681,1714.16,0,
2647,-3.62971,789.619,1731.47,0,
2648,-3.99073,784.859,1805.68,0,
2649,-6.36303,787.166,1639.89,0,
2650,-6.63258,786.179,1640.46,0,
2651,-11.6592,795.416,1222.2,0,
2652,-9.53907,795.62,1208.11,0,
2653,-10.3371,794.754,1251.24,0,
2654,-10.3604,784.826,1548.46,0,
2655,-10.0997,785.828,1548.3,0,
2656,-0.760695,795.399,1449.01,1,
2657,-1.01919,796.054,1329.82,1,
2658,31.0547,791.581,3718.33,1,
2659,31.9608,790.742,4279.66,1,
2660,30.8467,788.039,6253.37,1,
2661,29.9149,788.523,5820.11,1,
2662,35.4734,787.482,5382.46,0,
2663,36.365,786.716,4999.82,0,
2664,35.0011,786.521,5443.03,0,
2665,35.2283,785.971,5331.86,0,
2666,25.3466,789.311,5398.66,1,
2667,25.8303,788.274,6154.29,1,
2668,24.6802,787.152,6916.57,1,
2669,24.2579,786.855,7042.34,1,
2670,46.3757,786.63,2686.29,0,
2671,45.608,785.995,2775.93,0,
2672,22.236,785.819,7527.27,1,
2673,22.2697,786.971,6857.62,1,
2674,23.1395,789.676,5393.98,1,
2675,22.1772,789.891,5314.49,1,
2676,0.0658681,796.637,1418.88,1,
2677,1.15961,795.906,1522.26,1,
2678,8.11058,784.83,4493.84,0,
2679,8.35582,786.018,4580.65,0,
2680,52.6776,792.25,2063.36,0,
2681,53.7186,791.633,2088.72,0,
2682,-4.04875,786.191,1807.26,0,
2683,-5.09236,785.381,1734.81,0,
